Loudness,Energy,Duration,Tempo,Year
-14.002,0.0,237.06077,96.02,0
-9.286,0.0,200.59383,167.604,1977
-8.701,0.0,168.01914,113.998,0
-9.732,0.0,436.21832,135.039,0
-18.967,0.0,67.76118,89.32,1981
-10.344,0.0,247.87546,80.657,0
-19.36,0.0,445.30893,88.446,0
-5.015,0.0,264.85506,104.048,2007
-10.386,0.0,136.93342,71.913,1995
-21.569,0.0,56.842,104.775,2003
-13.798,0.0,70.26893,109.319,2001
-5.03,0.0,318.01424,86.693,1983
-3.935,0.0,220.29016,148.412,1998
-11.675,0.0,226.21995,155.012,2005
-5.244,0.0,161.54077,94.401,0
-6.357,0.0,238.18404,108.998,0
-15.511,0.0,267.85914,65.287,0
-10.451,0.0,183.90159,100.68,0
-6.172,0.0,252.62975,97.045,2003
-16.531,0.0,241.99791,161.172,1993
-8.112,0.0,212.87138,91.737,0
-18.822,0.0,163.65669,74.531,0
-7.174,0.0,201.24689,137.54,1999
-8.039,0.0,215.90159,170.702,2005
-8.869,0.0,538.06975,98.453,0
-8.81,0.0,171.10159,130.985,2008
-12.529,0.0,267.59791,92.911,0
-17.943,0.0,216.65914,103.952,2005
-8.613,0.0,304.16934,104.128,2004
-4.309,0.0,233.27302,0.0,2004
-6.927,0.0,225.72363,97.997,2001
-8.446,0.0,177.18812,165.597,2006
-12.992,0.0,205.13914,118.297,1960
-23.611,0.0,167.70567,92.851,1961
-12.271,0.0,140.79955,150.486,2004
-22.177,0.0,135.88853,71.998,0
-6.621,0.0,56.29342,140.044,0
-7.787,0.0,280.00608,167.997,2003
-9.965,0.0,168.07138,124.246,0
-10.73,0.0,192.67873,123.472,0
-12.183,0.0,217.73016,194.039,0
-6.827,0.0,210.05016,110.507,0
-10.859,0.0,327.05261,95.861,1999
-7.91,0.0,179.09506,127.839,0
-9.464,0.0,304.09098,88.985,0
-8.689,0.0,197.77261,108.069,2001
-10.426,0.0,256.33914,92.922,2001
-3.884,0.0,220.49914,110.631,2006
-8.597,0.0,144.61342,125.261,0
-8.837,0.0,33.20118,88.678,2001
-10.451,0.0,214.54322,139.211,1990
-24.904,0.0,134.81751,36.802,0
-8.263,0.0,152.89424,94.895,0
-15.93,0.0,229.51138,159.356,0
-7.714,0.0,216.63302,127.968,2009
-18.745,0.0,162.29832,172.703,1991
-14.373,0.0,166.73914,122.546,1988
-11.188,0.0,312.94649,84.994,1997
-11.879,0.0,161.61914,102.637,0
-17.17,0.0,150.56934,130.402,0
-26.024,0.0,153.28608,79.499,0
-11.861,0.0,367.46404,0.0,0
-6.272,0.0,155.89832,182.487,0
-3.676,0.0,278.04689,84.655,2000
-8.6,0.0,265.06404,146.775,1994
-5.52,0.0,288.44363,164.595,2003
-14.042,0.0,174.52363,68.826,1993
-12.693,0.0,189.90975,137.258,1971
-9.791,0.0,184.47628,157.983,1991
-8.529,0.0,180.61016,90.017,0
-17.684,0.0,411.01016,87.702,1999
-5.28,0.0,94.01424,102.394,0
-7.689,0.0,240.84853,96.967,0
-4.867,0.0,189.6224,205.739,0
-16.017,0.0,177.47546,141.743,2002
-4.428,0.0,201.29914,160.057,2005
-8.513,0.0,302.15791,133.393,1986
-2.253,0.0,323.082,172.453,0
-13.961,0.0,161.85424,100.191,1967
-8.274,0.0,521.56036,128.006,0
-4.795,0.0,158.11873,94.898,2006
-20.269,0.0,379.66322,106.683,0
-12.73,0.0,128.23465,91.722,0
-18.302,0.0,240.74404,89.236,0
-7.911,0.0,250.98404,154.734,0
-8.196,0.0,181.86404,112.442,0
-5.432,0.0,227.082,140.577,2009
-9.472,0.0,221.33506,91.833,1996
-16.223,0.0,368.3522,127.279,1995
-7.622,0.0,51.12118,112.995,0
-24.057,0.0,202.4224,103.47,2003
-14.441,0.0,196.30975,112.681,0
-12.704,0.0,188.31628,161.045,0
-8.146,0.0,236.53832,159.894,2006
-20.934,0.0,165.72036,203.314,2005
-5.509,0.0,259.86567,88.74,2004
-3.862,0.0,241.44934,158.976,2009
-11.953,0.0,207.20281,124.968,2006
-18.22,0.0,189.46567,87.009,1971
-3.947,0.0,308.76689,105.804,1993
-7.35,0.0,199.00036,84.138,2004
-10.649,0.0,151.84934,65.637,0
-9.462,0.0,285.1522,165.712,1983
-15.149,0.0,171.80689,168.897,0
-14.79,0.0,224.39138,154.048,0
-4.87,0.0,188.96934,130.073,0
-6.669,0.0,169.69098,92.551,1999
-9.385,0.0,183.14404,96.171,0
-17.074,0.0,108.25098,57.308,0
-17.241,0.0,213.91628,99.348,0
-8.693,0.0,235.59791,147.066,2007
-12.422,0.0,235.7024,80.624,1991
-4.293,0.0,211.17342,110.695,2005
-7.604,0.0,267.38893,74.068,0
-14.166,0.0,257.14893,121.452,0
-6.194,0.0,199.6273,127.908,2007
-11.049,0.0,532.37506,127.929,2006
-9.888,0.0,333.37424,89.015,1995
-7.176,0.0,266.44853,79.993,0
-19.212,0.0,165.642,123.924,1993
-7.255,0.0,62.27546,104.064,2008
-7.497,0.0,195.5522,169.938,1996
-7.307,0.0,269.40036,104.57,0
-13.485,0.0,193.64526,81.95,2009
-8.006,0.0,247.58812,105.78,0
-6.093,0.0,240.56118,151.983,2008
-6.819,0.0,397.76608,81.249,1993
-4.146,0.0,246.72608,84.014,0
-5.67,0.0,247.14404,81.887,0
-14.873,0.0,191.11138,114.177,1929
-4.734,0.0,271.69914,137.231,0
-22.694,0.0,35.44771,70.886,0
-9.02,0.0,302.31465,84.558,0
-4.045,0.0,269.81832,134.897,2010
-35.251,0.0,28.23791,140.422,0
-10.529,0.0,341.34159,152.874,0
-6.274,0.0,291.7873,64.034,0
-11.688,0.0,458.91873,130.974,0
-12.988,0.0,366.23628,118.519,2008
-11.688,0.0,143.80363,91.118,2001
-7.435,0.0,260.62322,120.648,2004
-6.268,0.0,431.51628,126.958,0
-6.139,0.0,235.93751,92.884,0
-7.088,0.0,344.86812,197.232,1992
-8.264,0.0,270.602,88.98,0
-17.84,0.0,185.46893,91.349,0
-5.518,0.0,203.02322,99.551,0
-8.988,0.0,156.76036,165.526,0
-9.405,0.0,208.50893,89.021,0
-6.217,0.0,501.83791,170.063,0
-8.242,0.0,176.74404,144.344,2000
-5.985,0.0,297.63873,65.246,2009
-8.329,0.0,226.69016,90.997,0
-19.697,0.0,396.32934,100.89,0
-13.551,0.0,172.09424,76.98,2002
-7.077,0.0,199.07873,139.543,2004
-4.618,0.0,211.53914,102.034,2005
-11.273,0.0,303.09832,91.846,1989
-21.304,0.0,138.39628,83.219,2000
-5.046,0.0,230.60853,140.444,1998
-9.557,0.0,299.93751,120.599,1990
-11.851,0.0,34.08934,185.553,1993
-9.417,0.0,211.85261,141.271,2002
-5.026,0.0,254.4322,92.222,2004
-17.846,0.0,276.03546,129.318,0
-18.03,0.0,186.53995,112.016,0
-4.757,0.0,210.6771,105.01,2008
-12.338,0.0,357.51138,69.272,0
-7.484,0.0,270.34077,107.606,0
-5.072,0.0,172.22485,125.307,2000
-13.535,0.0,312.842,142.709,2000
-8.28,0.0,200.202,114.638,1974
-7.36,0.0,356.41424,135.99,2003
-12.686,0.0,428.45995,119.943,2009
-5.965,0.0,232.85506,97.003,0
-6.594,0.0,373.86404,109.703,0
-7.622,0.0,248.99873,120.055,2006
-5.239,0.0,214.02077,155.389,2007
-7.365,0.0,200.38485,153.849,1996
-5.933,0.0,85.99465,135.044,2008
-12.986,0.0,179.30404,41.874,0
-7.714,0.0,219.24526,132.834,0
-12.525,0.0,288.80934,102.976,1984
-7.051,0.0,211.64363,94.992,2000
-14.57,0.0,72.01914,89.898,0
-6.295,0.0,327.78404,167.614,0
-11.494,0.0,293.69424,69.457,2004
-10.271,0.0,289.48853,116.411,0
-6.894,0.0,376.29342,131.671,0
-6.223,0.0,187.16689,127.856,0
-15.176,0.0,425.19465,124.614,1998
-18.637,0.0,182.282,70.769,0
-14.359,0.0,114.65098,42.897,0
-4.256,0.0,214.5171,142.137,2009
-17.516,0.0,383.16363,117.106,0
-12.494,0.0,246.72608,151.717,1969
-6.709,0.0,237.63546,130.026,2004
-6.379,0.0,217.65179,168.135,0
-13.03,0.0,206.00118,94.552,1983
-3.977,0.0,178.65098,181.573,2002
-5.984,0.0,117.2371,169.801,0
-16.964,0.0,171.83302,81.073,1967
-8.138,0.0,249.12934,163.44,2004
-10.849,0.0,210.88608,70.286,0
-12.919,0.0,145.50159,149.978,2008
-11.899,0.0,146.9122,208.304,0
-11.133,0.0,301.19138,91.943,2007
-7.547,0.0,215.53587,86.06,2002
-16.292,0.0,418.2722,98.377,0
-15.941,0.0,308.87138,152.935,1996
-9.252,0.0,192.78322,84.22,0
-18.674,0.0,314.17424,104.803,0
-10.485,0.0,235.78077,107.469,0
-11.992,0.0,174.73261,84.851,1947
-13.259,0.0,129.12281,124.726,0
-6.857,0.0,233.40363,97.433,0
-6.258,0.0,254.98077,120.2,2004
-5.661,0.0,208.40444,120.129,2004
-6.563,0.0,323.36934,107.329,2002
-15.783,0.0,160.31302,159.848,1999
-5.637,0.0,331.31057,120.234,2007
-8.256,0.0,189.64853,94.073,1995
-11.733,0.0,251.21914,76.693,1999
-15.567,0.0,224.80934,94.939,0
-6.072,0.0,244.08771,136.993,0
-20.779,0.0,165.61587,96.801,0
-12.497,0.0,198.03383,109.346,0
-9.022,0.0,268.25098,106.229,2000
-10.027,0.0,213.34159,140.046,0
-16.961,0.0,185.49506,108.584,0
-6.357,0.0,466.96444,126.006,0
-16.118,0.0,252.9171,143.14,1971
-17.954,0.0,146.59873,116.784,0
-13.192,0.0,152.92036,85.216,0
-6.913,0.0,245.36771,155.521,1991
-12.177,0.0,145.162,99.6,0
-9.097,0.0,209.73669,104.492,0
-5.84,0.0,479.76444,129.993,2005
-4.948,0.0,160.46975,194.107,2004
-3.649,0.0,191.13751,162.944,0
-11.81,0.0,261.09342,141.052,0
-8.22,0.0,223.97342,118.041,1990
-16.701,0.0,180.63628,136.69,1981
-8.027,0.0,101.45914,96.714,0
-10.871,0.0,355.68281,168.814,1999
-6.642,0.0,297.56036,77.39,0
-25.266,0.0,241.8673,88.479,0
-20.823,0.0,91.37587,119.729,2007
-13.186,0.0,711.70567,108.407,2008
-8.33,0.0,172.5122,122.757,2009
-5.768,0.0,253.59628,164.024,1995
-5.073,0.0,280.76363,109.402,2009
-15.873,0.0,337.91955,97.343,0
-15.081,0.0,298.9971,106.012,0
-7.341,0.0,270.78485,83.979,0
-5.591,0.0,733.88363,126.036,0
-16.611,0.0,212.61016,209.056,1999
-8.985,0.0,169.82159,97.874,0
-6.066,0.0,297.66485,87.999,0
-14.528,0.0,145.84118,202.496,1993
-12.006,0.0,386.97751,189.972,0
-6.8,0.0,223.29424,116.896,2009
-1.651,0.0,207.5424,68.544,2001
-7.347,0.0,229.8771,190.309,0
-13.278,0.0,98.14159,109.107,0
-7.956,0.0,245.52444,137.89,0
-6.142,0.0,240.69179,124.218,1997
-18.899,0.0,307.09506,126.341,0
-7.004,0.0,235.20608,80.865,2005
-10.488,0.0,219.45424,90.191,2006
-7.894,0.0,228.67546,92.526,0
-10.7,0.0,270.88934,133.12,0
-9.621,0.0,261.72036,96.171,0
-3.469,0.0,239.882,112.918,2002
-7.042,0.0,321.72363,130.685,0
-11.795,0.0,156.21179,99.777,1968
-23.109,0.0,269.29587,136.749,0
-6.046,0.0,260.28363,134.012,2007
-5.932,0.0,227.89179,128.656,0
-9.912,0.0,143.62077,97.341,0
-17.455,0.0,156.60363,90.481,0
-7.736,0.0,232.202,57.091,1992
-13.599,0.0,180.4273,103.068,0
-11.38,0.0,236.01587,85.073,0
-6.782,0.0,192.62649,165.763,1996
-11.914,0.0,103.65342,85.199,0
-9.174,0.0,307.22567,92.643,1993
-10.351,0.0,460.56444,79.952,1993
-7.902,0.0,243.43465,161.895,0
-10.26,0.0,156.23791,79.531,0
-27.564,0.0,184.86812,64.905,0
-7.321,0.0,504.92036,135.015,2007
-8.892,0.0,76.82567,122.887,2005
-20.058,0.0,284.21179,76.814,1979
-5.529,0.0,253.07383,130.022,0
-8.908,0.0,274.05016,89.99,0
-14.374,0.0,257.93261,135.929,0
-7.072,0.0,360.95955,141.78,2000
-15.089,0.0,257.61914,167.336,1975
-12.5,0.0,243.59138,143.143,2007
-11.487,0.0,290.7424,105.046,0
-5.388,0.0,347.8722,65.658,0
-3.798,0.0,206.88934,161.991,2002
-13.456,0.0,274.70322,90.64,1998
-9.237,0.0,226.69016,128.532,0
-4.058,0.0,64.9922,143.251,2003
-6.895,0.0,247.11791,119.897,1994
-6.489,0.0,229.01506,85.163,1999
-4.019,0.0,188.29016,136.331,2008
-9.152,0.0,430.54975,137.981,0
-11.437,0.0,310.54322,98.037,1990
-4.621,0.0,204.14649,238.875,0
-18.619,0.0,223.26812,102.134,0
-16.456,0.0,150.69995,78.031,0
-12.332,0.0,143.64689,162.609,0
-9.745,0.0,365.24363,116.486,1975
-11.432,0.0,343.40526,126.954,0
-16.314,0.0,161.20118,68.055,0
-10.693,0.0,178.72934,102.055,2003
-9.742,0.0,185.83465,167.48,0
-10.403,0.0,265.45587,57.909,1982
-5.65,0.0,219.42812,187.944,0
-7.483,0.0,352.96608,85.239,2008
-6.668,0.0,231.60118,151.939,2008
-6.045,0.0,210.6771,107.983,0
-5.179,0.0,243.22567,85.319,0
-9.833,0.0,225.14893,91.162,2000
-14.883,0.0,195.082,76.161,0
-6.856,0.0,136.77669,137.277,1986
-7.694,0.0,242.88608,119.048,1984
-9.384,0.0,189.59628,96.064,0
-12.67,0.0,189.67465,132.903,1966
-14.519,0.0,222.74567,108.054,2000
-11.026,0.0,95.86893,162.653,2000
-7.0,0.0,283.84608,149.012,0
-8.163,0.0,244.34893,78.571,0
-12.562,0.0,134.29506,155.264,0
-7.17,0.0,156.9171,120.736,1997
-9.004,0.0,453.66812,122.875,0
-1.983,0.0,175.96036,140.618,2005
-5.33,0.0,211.19955,119.868,0
-11.531,0.0,272.87465,148.017,0
-8.813,0.0,142.21016,89.342,1962
-16.696,0.0,369.60608,123.295,2002
-9.645,0.0,354.66404,107.245,1993
-30.285,0.0,331.36281,87.94,1989
-17.528,0.0,191.03302,90.336,0
-4.779,0.0,223.65995,101.901,0
-22.646,0.0,344.94649,127.677,2005
-3.217,0.0,308.74077,198.464,2005
-11.281,0.0,182.282,104.131,2005
-11.737,0.0,137.19465,119.441,1988
-5.932,0.0,199.99302,180.017,0
-5.217,0.0,211.40853,125.19,2007
-14.641,0.0,36.10077,114.057,0
-5.407,0.0,267.49342,93.991,0
-17.496,0.0,153.70404,113.761,0
-8.065,0.0,191.13751,203.773,0
-7.202,0.0,278.54322,126.039,1990
-13.45,0.0,149.4722,164.983,0
-11.927,0.0,200.80281,113.781,1990
-4.177,0.0,984.55465,65.009,2001
-9.691,0.0,45.08689,170.548,2003
-11.51,0.0,247.82322,74.413,0
-6.013,0.0,230.86975,127.971,0
-7.774,0.0,126.37995,71.065,0
-10.955,0.0,274.83383,139.925,1972
-5.769,0.0,199.07873,93.259,2000
-7.597,0.0,196.54485,166.011,1995
-11.013,0.0,395.15383,97.115,1991
-5.211,0.0,140.79955,144.474,0
-5.573,0.0,154.85342,201.566,2005
-9.994,0.0,232.14975,98.07,0
-4.736,0.0,82.52036,125.418,2003
-8.814,0.0,191.73832,142.066,1969
-10.448,0.0,216.81587,100.008,0
-5.844,0.0,227.73506,110.47,1989
-8.575,0.0,512.78322,95.002,1997
-5.533,0.0,254.98077,99.694,2003
-16.077,0.0,182.49098,98.501,0
-10.432,0.0,301.87057,84.56,2001
-4.713,0.0,189.20444,130.939,2009
-6.253,0.0,297.42975,170.238,0
-11.619,0.0,361.1424,178.343,0
-10.978,0.0,251.08853,192.068,0
-14.274,0.0,218.51383,158.754,1976
-12.535,0.0,269.71383,143.137,1971
-10.486,0.0,332.14649,89.346,0
-9.703,0.0,384.522,119.788,0
-24.732,0.0,297.66485,163.789,1990
-3.695,0.0,242.59873,100.339,1995
-12.24,0.0,265.482,130.008,0
-13.291,0.0,204.95628,229.749,0
-9.906,0.0,140.01587,72.74,2005
-3.414,0.0,274.1024,91.913,1996
-24.447,0.0,267.59791,160.251,2007
-6.818,0.0,152.65914,91.018,2002
-12.128,0.0,156.13342,113.069,0
-10.303,0.0,188.15955,127.506,0
-12.541,0.0,262.16444,204.255,0
-5.104,0.0,301.50485,163.57,2002
-6.08,0.0,215.562,89.593,0
-9.113,0.0,199.49669,159.337,1991
-20.55,0.0,169.79546,80.169,0
-13.948,0.0,276.97587,51.477,0
-3.828,0.0,254.27546,125.062,2005
-12.908,0.0,235.65016,135.421,1980
-11.946,0.0,540.47302,116.714,2006
-6.804,0.0,222.11873,123.759,0
-11.166,0.0,252.86485,113.968,0
-5.09,0.0,235.72853,217.13,2003
-5.271,0.0,219.84608,118.077,2007
-6.726,0.0,330.39628,120.016,2010
-9.12,0.0,222.64118,139.711,0
-3.193,0.0,80.09098,54.316,0
-6.846,0.0,460.48608,90.861,2003
-6.037,0.0,220.76036,130.619,1997
-4.469,0.0,185.20771,141.423,2003
-17.635,0.0,224.54812,104.321,0
-12.297,0.0,168.6722,83.529,1998
-10.271,0.0,349.33506,127.434,2003
-4.561,0.0,236.66893,119.987,0
-10.002,0.0,188.26404,89.13,1960
-10.117,0.0,120.81587,95.466,1994
-14.234,0.0,110.75873,153.372,0
-10.216,0.0,231.07873,115.934,0
-7.106,0.0,233.40363,195.874,1994
-9.686,0.0,100.70159,135.799,2003
-9.821,0.0,371.1473,146.644,1978
-7.627,0.0,294.42567,141.892,0
-22.34,0.0,296.12363,69.147,0
-10.179,0.0,699.03628,100.53,0
-11.812,0.0,227.49995,176.269,1998
-5.388,0.0,269.63546,104.038,2010
-6.94,0.0,182.07302,184.012,0
-3.97,0.0,179.69587,86.005,1973
-5.044,0.0,238.602,100.012,2006
-7.779,0.0,189.3873,139.103,0
-11.062,0.0,278.30812,141.609,1975
-5.762,0.0,171.88526,113.862,0
-16.69,0.0,90.33098,75.25,0
-13.353,0.0,174.18404,93.03,0
-7.46,0.0,177.3971,132.076,0
-12.041,0.0,348.78649,116.125,2005
-8.053,0.0,268.69506,94.916,2002
-8.039,0.0,316.60363,83.646,1998
-10.115,0.0,139.91138,168.628,2004
-7.357,0.0,386.48118,90.514,0
-5.914,0.0,278.02077,133.985,2005
-5.632,0.0,240.19546,141.925,2008
-6.145,0.0,230.66077,159.886,1999
-14.908,0.0,164.91057,75.085,0
-12.575,0.0,161.67138,170.987,0
-6.623,0.0,252.18567,124.094,2006
-3.984,0.0,218.43546,139.202,0
-9.046,0.0,231.81016,116.484,0
-7.973,0.0,350.11873,147.941,0
-7.397,0.0,240.27383,121.967,2009
-10.367,0.0,336.77016,145.077,0
-15.506,0.0,249.93914,143.869,0
-3.807,0.0,223.00689,113.846,1999
-9.424,0.0,231.18322,131.989,2004
-14.302,0.0,131.13424,45.514,2006
-7.993,0.0,266.57914,93.203,2003
-24.457,0.0,165.25016,103.431,0
-4.939,0.0,195.73506,90.545,2002
-20.243,0.0,107.41506,241.242,0
-12.345,0.0,299.88526,99.87,0
-8.588,0.0,235.78077,90.216,0
-11.724,0.0,168.77669,129.169,2009
-13.664,0.0,223.26812,119.657,0
-8.061,0.0,255.13751,87.522,0
-12.415,0.0,105.69098,125.804,0
-6.635,0.0,310.33424,150.068,0
-18.044,0.0,351.60771,125.848,0
-6.043,0.0,177.3971,154.076,0
-2.307,0.0,313.88689,186.848,2001
-7.759,0.0,364.38159,87.337,0
-12.068,0.0,183.03955,117.125,0
-10.516,0.0,305.3971,109.373,0
-4.194,0.0,252.81261,100.138,2010
-9.165,0.0,147.82649,109.54,0
-7.344,0.0,169.63873,145.48,2008
-6.969,0.0,211.35628,126.641,0
-5.233,0.0,296.04526,136.129,2004
-8.031,0.0,194.53342,137.237,1994
-7.331,0.0,377.25995,97.325,2004
-6.681,0.0,240.3522,189.735,1981
-18.095,0.0,200.25424,163.759,0
-4.963,0.0,219.21914,105.98,0
-3.254,0.0,199.26159,199.028,2004
-10.775,0.0,175.5424,94.753,0
-27.24,0.0,255.32036,138.494,0
-27.942,0.0,116.6624,130.557,0
-8.412,0.0,197.642,97.875,0
-9.959,0.0,193.43628,134.221,1991
-12.466,0.0,209.84118,98.401,2007
-7.098,0.0,232.25424,149.979,0
-12.82,0.0,213.49832,91.806,1982
-10.235,0.0,286.69342,101.779,1992
-6.479,0.0,231.91465,76.014,0
-11.554,0.0,132.5971,88.47,0
-4.219,0.0,145.3971,209.695,2005
-10.652,0.0,195.00363,117.141,0
-6.806,0.0,224.78322,110.078,0
-12.083,0.0,201.74322,123.788,1987
-8.796,0.0,208.03873,94.854,0
-8.096,0.0,310.25587,92.872,0
-8.036,0.0,362.9971,187.511,0
-6.654,0.0,221.07383,117.003,0
-13.4,0.0,148.24444,87.644,0
-8.037,0.0,196.44036,115.476,1981
-12.692,0.0,116.45342,110.182,2005
-5.759,0.0,342.96118,163.855,0
-10.285,0.0,255.39873,160.828,0
-6.967,0.0,246.54322,93.003,0
-6.61,0.0,312.55465,130.345,1992
-5.537,0.0,231.44444,87.003,2002
-14.152,0.0,162.45506,182.918,1973
-7.882,0.0,262.76526,99.99,2005
-8.149,0.0,222.27546,94.513,0
-5.562,0.0,251.95057,127.555,0
-16.892,0.0,157.67465,155.792,0
-14.292,0.0,292.25751,167.278,1991
-5.642,0.0,227.81342,90.018,2008
-14.743,0.0,230.47791,123.871,1999
-20.246,0.0,157.64853,66.529,0
-12.53,0.0,203.57179,118.062,0
-3.696,0.0,317.49179,108.377,0
-5.571,0.0,188.78649,102.662,0
-19.07,0.0,239.56853,51.931,2006
-7.914,0.0,468.16608,143.973,0
-7.679,0.0,200.12363,184.591,2003
-13.173,0.0,172.30322,148.929,0
-7.572,0.0,225.17506,90.971,0
-9.869,0.0,301.71383,86.727,1979
-8.205,0.0,201.09016,96.7,2003
-9.74,0.0,183.43138,105.775,2003
-8.472,0.0,202.70975,152.082,0
-14.626,0.0,157.12608,89.71,0
-7.794,0.0,234.1873,99.982,2009
-17.306,0.0,144.71791,125.052,1996
-5.295,0.0,192.91383,163.884,2004
-12.48,0.0,252.36853,163.381,0
-7.842,0.0,147.9571,123.452,1981
-10.999,0.0,413.07383,82.815,0
-8.425,0.0,269.63546,151.945,2008
-6.407,0.0,289.25342,156.688,1998
-4.213,0.0,230.53016,127.779,2009
-6.974,0.0,263.33995,219.796,0
-23.581,0.0,130.01098,120.446,1959
-13.164,0.0,183.06567,96.731,1953
-19.661,0.0,90.38322,92.005,0
-18.852,0.0,60.89098,127.14,0
-10.333,0.0,198.45179,104.795,0
-16.113,0.0,229.61587,78.109,0
-13.752,0.0,349.23057,100.329,1993
-7.836,0.0,248.45016,124.04,0
-6.791,0.0,311.30077,94.904,1998
-4.606,0.0,79.51628,190.6,1981
-8.229,0.0,410.8273,138.038,2003
-3.631,0.0,191.89506,130.149,0
-16.548,0.0,91.61098,107.016,0
-6.38,0.0,294.00771,127.977,0
-18.254,0.0,208.87465,109.196,0
-12.146,0.0,206.21016,139.914,0
-9.33,0.0,159.81669,157.991,0
-15.89,0.0,187.14077,97.761,1991
-5.333,0.0,287.55546,69.313,0
-7.063,0.0,350.11873,109.791,0
-7.09,0.0,153.49506,99.805,0
-6.692,0.0,238.602,71.756,1981
-9.378,0.0,147.17342,137.99,1959
-11.636,0.0,137.45587,159.106,1980
-3.811,0.0,376.99873,100.382,0
-5.67,0.0,591.62077,167.559,1973
-13.524,0.0,142.94159,104.943,1987
-17.756,0.0,167.10485,95.882,0
-6.657,0.0,250.122,176.298,0
-14.655,0.0,92.42077,158.208,1987
-4.615,0.0,239.64689,94.281,2009
-6.167,0.0,59.95057,106.298,0
-14.857,0.0,351.42485,78.136,1979
-6.952,0.0,105.45587,86.5,2000
-18.797,0.0,6.08608,0.0,0
-29.378,0.0,108.87791,172.612,0
-16.183,0.0,798.1971,134.291,2007
-12.66,0.0,294.3473,119.121,0
-7.856,0.0,384.57424,137.999,0
-6.302,0.0,103.47057,111.042,0
-7.477,0.0,269.76608,130.065,2006
-19.802,0.0,246.80444,137.11,1987
-8.357,0.0,128.62649,83.872,0
-9.102,0.0,367.49016,164.026,0
-5.692,0.0,309.83791,126.955,2008
-8.1,0.0,286.4322,87.106,2005
-11.382,0.0,218.17424,91.001,0
-6.465,0.0,113.99791,160.114,0
-12.041,0.0,184.34567,124.556,0
-9.334,0.0,195.21261,118.008,2004
-20.349,0.0,209.73669,116.096,0
-5.641,0.0,208.45669,191.956,0
-11.977,0.0,163.52608,107.302,2001
-5.612,0.0,159.65995,150.871,1985
-14.28,0.0,290.53342,91.496,0
-5.154,0.0,247.48363,86.061,0
-10.411,0.0,288.39138,70.047,0
-2.972,0.0,148.47955,170.167,0
-12.602,0.0,500.6624,131.444,0
-5.105,0.0,267.07546,80.721,0
-10.319,0.0,154.06975,83.809,1994
-11.987,0.0,176.63955,166.796,1970
-7.071,0.0,336.06485,87.044,2006
-10.283,0.0,101.77261,161.728,1958
-14.563,0.0,470.9873,133.017,0
-13.294,0.0,241.44934,81.999,0
-6.451,0.0,220.94322,73.811,0
-5.087,0.0,202.10893,128.988,2008
-13.135,0.0,318.79791,125.827,2009
-24.308,0.0,219.76771,92.938,1983
-22.904,0.0,62.95465,42.58,2010
-2.122,0.0,255.58159,144.319,0
-4.427,0.0,292.70159,208.865,0
-22.42,0.0,57.18159,132.474,2004
-7.052,0.0,492.30322,129.994,2002
-4.745,0.0,209.71057,110.161,2009
-4.012,0.0,419.97016,156.15,1998
-25.924,0.0,242.9122,92.4,1964
-13.589,0.0,271.77751,107.769,0
-10.301,0.0,191.99955,101.943,0
-7.811,0.0,242.65098,95.465,2004
-23.042,0.0,397.81832,99.809,0
-10.7,0.0,192.07791,181.469,1979
-7.49,0.0,407.03955,152.775,0
-6.054,0.0,226.82077,124.887,0
-12.173,0.0,248.13669,100.649,0
-8.85,0.0,211.64363,180.077,0
-6.005,0.0,201.03791,111.944,0
-22.937,0.0,361.56036,121.887,2004
-6.892,0.0,264.82893,142.449,2008
-16.849,0.0,329.37751,94.978,2009
-6.047,0.0,67.52608,180.287,0
-10.861,0.0,288.41751,146.936,0
-12.712,0.0,441.7824,115.212,2009
-4.438,0.0,230.60853,124.144,1992
-7.331,0.0,223.68608,130.129,2007
-8.05,0.0,256.62649,103.377,0
-8.656,0.0,306.59873,160.046,0
-13.386,0.0,125.25669,146.909,1997
-7.157,0.0,130.29832,103.014,0
-12.377,0.0,316.99546,123.415,0
-11.901,0.0,139.78077,129.391,1995
-9.619,0.0,114.1024,199.675,0
-4.148,0.0,233.92608,99.742,2005
-7.458,0.0,174.18404,103.047,0
-10.491,0.0,229.04118,130.58,0
-10.452,0.0,406.93506,107.398,0
-12.09,0.0,255.63383,114.895,2005
-9.851,0.0,220.13342,187.495,0
-14.893,0.0,227.36934,126.052,1994
-27.239,0.0,37.48526,110.647,0
-5.529,0.0,159.45098,139.987,2007
-9.908,0.0,296.98567,139.919,1995
-5.901,0.0,200.9073,108.199,1977
-10.817,0.0,118.9873,95.381,1996
-4.628,0.0,264.48934,50.51,2006
-7.028,0.0,258.35057,93.986,0
-5.588,0.0,233.50812,148.371,0
-5.846,0.0,213.55057,156.007,2008
-7.065,0.0,247.64036,114.013,0
-5.808,0.0,278.46485,132.642,2009
-36.353,0.0,122.51383,104.289,0
-4.622,0.0,191.55546,121.988,2008
-6.243,0.0,239.75138,117.933,0
-16.274,0.0,198.50404,101.77,0
-14.618,0.0,196.88444,77.963,1994
-11.38,0.0,207.882,124.519,2004
-7.531,0.0,185.36444,95.575,2000
-8.28,0.0,209.10975,107.233,0
-4.703,0.0,203.2322,104.71,0
-11.763,0.0,316.39465,121.044,1982
-9.305,0.0,445.33506,125.997,0
